lat,lon,elevation_m,in_camp,unix_time,distance_from_camp_m
-3.575183882,35.12333523,1079,1,1520742640,61.4261
-3.575183882,35.1233352,1079,1,1520742645,61.4298
-3.575183228,35.1233351,1079,1,1520742650,61.4441
-3.575182792,35.12333493,1079,1,1520742655,61.4649
-3.575182792,35.12333486,1079,1,1520742660,61.4723
-3.575182742,35.12333496,1079,1,1520742665,61.4614
-3.575182708,35.12333503,1079,1,1520742670,61.4541
-3.575182708,35.12333503,1079,1,1520742675,61.4541
-3.575182608,35.12333508,1079,1,1520742680,61.4491
-3.57518239,35.12333511,1079,1,1520742685,61.4464
-3.575182239,35.12333511,1079,1,1520742690,61.4472
-3.575182155,35.12333516,1079,1,1520742695,61.4421
-3.575182071,35.1233352,1079,1,1520742700,61.4388
-3.575181937,35.1233352,1079,1,1520742705,61.4395
-3.57518182,35.12333525,1079,1,1520742710,61.4345
-3.575181786,35.12333528,1079,1,1520742715,61.4309
-3.575181535,35.12333573,1079,1,1520742720,61.382
-3.575181367,35.12333603,1079,1,1520742725,61.3494
-3.575181317,35.12333614,1079,1,1520742730,61.3385
-3.575181233,35.1233362,1079,1,1520742735,61.3315
-3.5751812,35.12333625,1079,1,1520742740,61.3261
-3.575180294,35.12333669,1079,1,1520742745,61.2826
-3.575179389,35.12333711,1079,1,1520742750,61.2411
-3.575179188,35.12333716,1079,1,1520742755,61.2367
-3.575179238,35.12333712,1079,1,1520742760,61.2401
-3.575179272,35.12333712,1079,1,1520742765,61.2399
-3.575179272,35.12333702,1079,1,1520742770,61.2511
-3.575179523,35.12333662,1079,1,1520742775,61.2943
-3.575179775,35.12333629,1079,1,1520742780,61.3301
-3.575179842,35.12333629,1079,1,1520742785,61.3298
-3.575179942,35.12333629,1079,1,1520742790,61.3292
-3.575179942,35.12333629,1079,1,1520742795,61.3292
-3.575179942,35.12333629,1079,1,1520742800,61.3292
-3.575179942,35.12333629,1079,1,1520742805,61.3292
-3.575179942,35.12333629,1079,1,1520742810,61.3292
-3.575180177,35.12333605,1079,1,1520742815,61.3539
-3.575180529,35.1233357,1079,1,1520742820,61.3911
-3.575180529,35.1233357,1079,1,1520742825,61.3911
-3.575180546,35.1233357,1079,1,1520742830,61.391
-3.575180613,35.1233357,1079,1,1520742835,61.3906
-3.575180613,35.1233357,1079,1,1520742840,61.3906
-3.57518063,35.1233357,1079,1,1520742845,61.3905
-3.575180697,35.1233357,1079,1,1520742850,61.3902
-3.575180697,35.1233357,1079,1,1520742855,61.3902
-3.575180713,35.1233357,1079,1,1520742860,61.3901
-3.57518078,35.1233357,1079,1,1520742865,61.3897
-3.575180814,35.1233357,1079,1,1520742870,61.3895
-3.575180948,35.1233357,1079,1,1520742875,61.3888
-3.575180965,35.1233357,1079,1,1520742880,61.3887
-3.575181032,35.1233357,1079,1,1520742885,61.3884
-3.575181049,35.1233357,1079,1,1520742890,61.3883
-3.575181132,35.1233357,1079,1,1520742895,61.3878
-3.5751812,35.1233357,1079,1,1520742900,61.3875
-3.5751812,35.1233357,1079,1,1520742905,61.3875
-3.575181216,35.1233357,1079,1,1520742910,61.3874
-3.575181283,35.1233357,1079,1,1520742915,61.387
-3.575181283,35.1233357,1079,1,1520742920,61.387
-3.5751813,35.1233357,1079,1,1520742925,61.387
-3.575181367,35.1233357,1079,1,1520742930,61.3866
-3.575181401,35.1233357,1079,1,1520742935,61.3864
-3.575181535,35.1233357,1079,1,1520742940,61.3857
-3.575181552,35.12333568,1079,1,1520742945,61.3875
-3.575181635,35.12333562,1079,1,1520742950,61.3945
-3.575181702,35.1233356,1079,1,1520742955,61.396
-3.575181719,35.12333553,1079,1,1520742960,61.4034
-3.575181786,35.12333555,1079,1,1520742965,61.4012
-3.575181803,35.12333562,1079,1,1520742970,61.3936
-3.57518187,35.12333562,1079,1,1520742975,61.3933
-3.575181904,35.12333562,1079,1,1520742980,61.3931
-3.575182038,35.12333562,1079,1,1520742985,61.3924
-3.575182055,35.12333562,1079,1,1520742990,61.3923
-3.575182122,35.1233356,1079,1,1520742995,61.3938
-3.575182138,35.12333553,1079,1,1520743000,61.4012
-3.575182222,35.12333553,1079,1,1520743005,61.4008
-3.575182289,35.12333553,1079,1,1520743010,61.4004
-3.575182675,35.12333605,1079,1,1520743015,61.3408
-3.575184251,35.12333835,1079,1,1520743020,61.0781
-3.575184385,35.12333924,1079,1,1520743025,60.9788
-3.575184385,35.12333932,1079,1,1520743030,60.9695
-3.575184385,35.1233394,1080,1,1520743035,60.9602
-3.575184385,35.12333947,1080,1,1520743040,60.9528
-3.575184385,35.1233395,1080,1,1520743045,60.9491
-3.575184385,35.12333966,1080,1,1520743050,60.9323
-3.575184385,35.12333972,1080,1,1520743055,60.9249
-3.575184385,35.12333974,1080,1,1520743060,60.923
-3.575184385,35.12333982,1080,1,1520743065,60.9137
-3.575184385,35.12333989,1080,1,1520743070,60.9063
-3.575184385,35.12333991,1080,1,1520743075,60.9044
-3.575184385,35.12333997,1080,1,1520743080,60.8969
-3.575184385,35.12333997,1080,1,1520743085,60.8969
-3.575184385,35.12333999,1080,1,1520743090,60.8951
-3.575184385,35.12334006,1080,1,1520743095,60.8876
-3.575184401,35.12334006,1080,1,1520743100,60.8876
-3.575184468,35.12334009,1080,1,1520743105,60.8835
-3.575184502,35.12334023,1080,1,1520743110,60.8685
-3.575184636,35.12334023,1080,1,1520743115,60.8679
-3.575184653,35.12334024,1080,1,1520743120,60.8659
-3.57518472,35.12334031,1080,1,1520743125,60.8582
-3.575184734,35.12334031,1080,1,1520743130,60.8581
-3.575184804,35.12334031,1080,1,1520743135,60.8578
-3.575184888,35.12334039,1080,1,1520743140,60.8481
-3.575184888,35.12334039,1080,1,1520743145,60.8481
-3.575184971,35.12334048,1080,1,1520743150,60.8384
-3.575184971,35.12334048,1080,1,1520743155,60.8384
-3.575185139,35.12334048,1080,1,1520743160,60.8376
-3.575185139,35.12334056,1080,1,1520743165,60.8283
-3.575185223,35.12334056,1080,1,1520743170,60.8279
-3.575185223,35.12334073,1080,1,1520743175,60.8093
-3.575185223,35.12334073,1080,1,1520743180,60.8093
-3.575185307,35.12334073,1080,1,1520743185,60.8089
-3.575185307,35.12334073,1080,1,1520743190,60.8089
-3.575185307,35.12334081,1080,1,1520743195,60.7996
-3.575185391,35.12334081,1080,1,1520743200,60.7992
-3.575185391,35.12334081,1080,1,1520743205,60.7992
-3.575185391,35.12334081,1080,1,1520743210,60.7992
-3.575185642,35.12334081,1080,1,1520743215,60.7981
-3.575185726,35.12334081,1080,1,1520743220,60.7977
-3.57518581,35.12334081,1080,1,1520743225,60.7974
-3.57518581,35.1233409,1080,1,1520743230,60.7881
-3.575185893,35.1233409,1080,1,1520743235,60.7877
-3.575185893,35.1233409,1080,1,1520743240,60.7877
-3.575185977,35.1233409,1080,1,1520743245,60.7873
-3.575185977,35.1233409,1080,1,1520743250,60.7873
-3.575186145,35.1233409,1080,1,1520743255,60.7866
-3.575186145,35.1233409,1080,1,1520743260,60.7866
-3.575186145,35.1233409,1080,1,1520743265,60.7866
-3.575186229,35.1233409,1080,1,1520743270,60.7862
